user_id,user_url,posted,item_id,recommend,sentiment
TheyCallMeDaRrk,http://steamcommunity.com/id/TheyCallMeDaRrk,2014-11-21,15750,True,0
TheyCallMeDaRrk,http://steamcommunity.com/id/TheyCallMeDaRrk,2015-11-13,730,False,0
TheyCallMeDaRrk,http://steamcommunity.com/id/TheyCallMeDaRrk,2015-12-29,8870,True,2
TheyCallMeDaRrk,http://steamcommunity.com/id/TheyCallMeDaRrk,2015-05-29,317710,True,1
TheyCallMeDaRrk,http://steamcommunity.com/id/TheyCallMeDaRrk,2014-07-17,216250,False,1
76561198009005804,http://steamcommunity.com/profiles/76561198009005804,2013-12-23,248820,True,2
76561198122884898,http://steamcommunity.com/profiles/76561198122884898,2014-07-08,440,True,2
76561198122884898,http://steamcommunity.com/profiles/76561198122884898,2014-06-27,238430,True,2
76561198122884898,http://steamcommunity.com/profiles/76561198122884898,2014-06-06,233720,True,2
76561198122884898,http://steamcommunity.com/profiles/76561198122884898,2014-07-08,440,True,2
76561198122884898,http://steamcommunity.com/profiles/76561198122884898,2014-06-27,238430,True,2
76561198122884898,http://steamcommunity.com/profiles/76561198122884898,2014-06-06,233720,True,2
the_horseman,http://steamcommunity.com/id/the_horseman,2015-06-01,211420,True,2
the_horseman,http://steamcommunity.com/id/the_horseman,2015-06-15,205100,True,1
the_horseman,http://steamcommunity.com/id/the_horseman,2015-01-31,239450,False,0
the_horseman,http://steamcommunity.com/id/the_horseman,2014-12-30,283880,True,2
the_horseman,http://steamcommunity.com/id/the_horseman,2013-08-24,17470,True,2
the_horseman,http://steamcommunity.com/id/the_horseman,2013-08-17,47790,True,1
Skirin200,http://steamcommunity.com/id/Skirin200,2015-09-09,440,False,1
Skirin200,http://steamcommunity.com/id/Skirin200,2014-11-27,4000,True,2
76561198125983083,http://steamcommunity.com/profiles/76561198125983083,2014-09-26,440,True,1
76561198125983083,http://steamcommunity.com/profiles/76561198125983083,2014-11-11,1250,True,1
76561198068667319,http://steamcommunity.com/profiles/76561198068667319,2014-09-29,220160,True,2
code_maikel,http://steamcommunity.com/id/code_maikel,2014-06-29,233740,True,2
code_maikel,http://steamcommunity.com/id/code_maikel,2014-05-19,440,True,1
code_maikel,http://steamcommunity.com/id/code_maikel,2014-05-18,4000,True,1
code_maikel,http://steamcommunity.com/id/code_maikel,2014-05-06,200210,True,2
76561198077113035,http://steamcommunity.com/profiles/76561198077113035,2015-01-23,209650,True,0
76561198077113035,http://steamcommunity.com/profiles/76561198077113035,2014-11-30,202970,True,2
76561198077113035,http://steamcommunity.com/profiles/76561198077113035,2014-03-08,550,True,2
ryhtb4k3iwtgpiw3hq4,http://steamcommunity.com/id/ryhtb4k3iwtgpiw3hq4,2013-06-03,440,True,1
Thrasharrl,http://steamcommunity.com/id/Thrasharrl,2015-03-15,207140,True,2
Thrasharrl,http://steamcommunity.com/id/Thrasharrl,2015-01-29,212680,True,2
Thrasharrl,http://steamcommunity.com/id/Thrasharrl,2014-08-01,304930,True,2
Thrasharrl,http://steamcommunity.com/id/Thrasharrl,2014-05-17,570,True,2
Thrasharrl,http://steamcommunity.com/id/Thrasharrl,2013-12-07,211820,True,2
thrillder,http://steamcommunity.com/id/thrillder,2015-03-14,730,True,1
thrillder,http://steamcommunity.com/id/thrillder,2014-06-23,218620,True,1
thrillder,http://steamcommunity.com/id/thrillder,2015-03-14,219150,True,0
thrillder,http://steamcommunity.com/id/thrillder,2015-01-11,233130,True,2
thrillder,http://steamcommunity.com/id/thrillder,2013-03-25,440,True,0
thrillder,http://steamcommunity.com/id/thrillder,2014-10-11,265630,True,1
thrillder,http://steamcommunity.com/id/thrillder,2015-03-06,72850,True,2
Thisisareallylongurladdress,http://steamcommunity.com/id/Thisisareallylongurladdress,2015-05-08,356670,True,2
Thisisareallylongurladdress,http://steamcommunity.com/id/Thisisareallylongurladdress,2013-12-24,42910,True,1
Thisisareallylongurladdress,http://steamcommunity.com/id/Thisisareallylongurladdress,2014-01-05,221100,True,1
Thisisareallylongurladdress,http://steamcommunity.com/id/Thisisareallylongurladdress,2013-11-20,248820,True,0
Thisisareallylongurladdress,http://steamcommunity.com/id/Thisisareallylongurladdress,2012-06-15,440,True,0
OfficialVinyldash,http://steamcommunity.com/id/OfficialVinyldash,2014-05-21,265630,True,1
OfficialVinyldash,http://steamcommunity.com/id/OfficialVinyldash,2014-02-06,219700,True,2
OfficialVinyldash,http://steamcommunity.com/id/OfficialVinyldash,2014-03-15,244850,True,1
OfficialVinyldash,http://steamcommunity.com/id/OfficialVinyldash,2013-12-20,235400,True,2
OfficialVinyldash,http://steamcommunity.com/id/OfficialVinyldash,2014-02-06,94400,True,1
OfficialVinyldash,http://steamcommunity.com/id/OfficialVinyldash,2013-12-10,241540,True,2
FuriousTheMonkeyBoy,http://steamcommunity.com/id/FuriousTheMonkeyBoy,2011-12-27,33930,True,2
FuriousTheMonkeyBoy,http://steamcommunity.com/id/FuriousTheMonkeyBoy,2011-08-24,1250,True,2
Chezburgar7300,http://steamcommunity.com/id/Chezburgar7300,2015-09-05,359050,True,0
Chezburgar7300,http://steamcommunity.com/id/Chezburgar7300,2015-01-07,220200,True,1
Chezburgar7300,http://steamcommunity.com/id/Chezburgar7300,2014-07-26,440,True,0
Chezburgar7300,http://steamcommunity.com/id/Chezburgar7300,2014-01-14,259080,True,1
Chezburgar7300,http://steamcommunity.com/id/Chezburgar7300,2013-12-09,42910,True,2
Chezburgar7300,http://steamcommunity.com/id/Chezburgar7300,2014-09-13,214190,True,2
Chezburgar7300,http://steamcommunity.com/id/Chezburgar7300,2015-03-06,242920,True,0
Chezburgar7300,http://steamcommunity.com/id/Chezburgar7300,2014-01-14,8190,True,2
76561198087966210,http://steamcommunity.com/profiles/76561198087966210,2014-08-06,4000,True,2
tanryanrachmat,http://steamcommunity.com/id/tanryanrachmat,2015-03-26,730,True,1
tigerout,http://steamcommunity.com/id/tigerout,2015-08-30,221100,False,1
76561198083174273,http://steamcommunity.com/profiles/76561198083174273,2013-12-05,99900,True,0
Mutivate,http://steamcommunity.com/id/Mutivate,2015-04-17,620,True,1
76561198042649425,http://steamcommunity.com/profiles/76561198042649425,2013-12-03,48000,True,2
IkillNoobs1000x,http://steamcommunity.com/id/IkillNoobs1000x,2015-01-01,295270,False,2
WatchAnimeEveryDay,http://steamcommunity.com/id/WatchAnimeEveryDay,2015-05-30,730,True,2
WatchAnimeEveryDay,http://steamcommunity.com/id/WatchAnimeEveryDay,2015-05-03,230410,False,2
WatchAnimeEveryDay,http://steamcommunity.com/id/WatchAnimeEveryDay,2015-09-12,304930,False,2
WatchAnimeEveryDay,http://steamcommunity.com/id/WatchAnimeEveryDay,2015-04-04,248570,True,2
WatchAnimeEveryDay,http://steamcommunity.com/id/WatchAnimeEveryDay,2014-10-10,4000,True,2
WatchAnimeEveryDay,http://steamcommunity.com/id/WatchAnimeEveryDay,2013-09-08,440,True,2
76561198111408860,http://steamcommunity.com/profiles/76561198111408860,2014-12-14,730,True,2
76561198062267241,http://steamcommunity.com/profiles/76561198062267241,2015-10-28,405170,True,2
76561198062267241,http://steamcommunity.com/profiles/76561198062267241,2015-12-16,298520,True,2
76561198062267241,http://steamcommunity.com/profiles/76561198062267241,2014-01-09,211820,True,0
76561198062267241,http://steamcommunity.com/profiles/76561198062267241,2013-06-09,49520,True,0
76561198062267241,http://steamcommunity.com/profiles/76561198062267241,2012-09-07,4000,True,2
76561198062267241,http://steamcommunity.com/profiles/76561198062267241,2015-09-22,282140,True,2
76561198062267241,http://steamcommunity.com/profiles/76561198062267241,2015-10-29,218620,True,0
76561198062267241,http://steamcommunity.com/profiles/76561198062267241,2015-12-04,383580,True,0
76561198062267241,http://steamcommunity.com/profiles/76561198062267241,2012-11-04,55230,True,0
smokecoaleveryday,http://steamcommunity.com/id/smokecoaleveryday,2014-11-28,305620,True,2
timasaurus,http://steamcommunity.com/id/timasaurus,2014-06-21,25890,True,2
timasaurus,http://steamcommunity.com/id/timasaurus,2013-08-31,33930,True,2
timasaurus,http://steamcommunity.com/id/timasaurus,2012-06-18,7660,True,2
timasaurus,http://steamcommunity.com/id/timasaurus,2014-08-13,270170,True,2
76561198088209407,http://steamcommunity.com/profiles/76561198088209407,2014-10-21,253430,False,2
76561198088209407,http://steamcommunity.com/profiles/76561198088209407,2014-09-16,72850,True,2
76561198088209407,http://steamcommunity.com/profiles/76561198088209407,2014-11-19,312010,True,2
76561198088209407,http://steamcommunity.com/profiles/76561198088209407,2014-10-01,251570,True,2
76561198017841947,http://steamcommunity.com/profiles/76561198017841947,2014-05-20,292780,True,2
gayanimeguy,http://steamcommunity.com/id/gayanimeguy,2015-03-24,24780,True,2
gayanimeguy,http://steamcommunity.com/id/gayanimeguy,2015-10-11,380600,True,2
gayanimeguy,http://steamcommunity.com/id/gayanimeguy,2014-10-09,212070,True,2
gayanimeguy,http://steamcommunity.com/id/gayanimeguy,2014-06-08,295770,True,2
76561198039397758,http://steamcommunity.com/profiles/76561198039397758,2015-06-14,105600,True,0
76561198039397758,http://steamcommunity.com/profiles/76561198039397758,2015-04-29,242680,True,1
76561198039397758,http://steamcommunity.com/profiles/76561198039397758,2013-12-22,219150,True,0
time4b,http://steamcommunity.com/id/time4b,2013-12-17,50300,True,2
time4b,http://steamcommunity.com/id/time4b,2013-11-25,41500,True,0
76561198046274386,http://steamcommunity.com/profiles/76561198046274386,2013-09-15,17410,True,0
76561198046274386,http://steamcommunity.com/profiles/76561198046274386,2013-06-15,17390,True,1
76561198046274386,http://steamcommunity.com/profiles/76561198046274386,2013-06-15,221260,True,2
76561198084725400,http://steamcommunity.com/profiles/76561198084725400,2015-05-02,730,False,1
76561198084725400,http://steamcommunity.com/profiles/76561198084725400,2013-02-24,109400,True,1
DrCrackers,http://steamcommunity.com/id/DrCrackers,2015-01-12,440,True,2
76561198066105606,http://steamcommunity.com/profiles/76561198066105606,2014-03-22,570,True,2
tinyrickexclamationmark,http://steamcommunity.com/id/tinyrickexclamationmark,2015-07-18,380,True,1
tinyrickexclamationmark,http://steamcommunity.com/id/tinyrickexclamationmark,2015-07-18,220,True,1
tinyrickexclamationmark,http://steamcommunity.com/id/tinyrickexclamationmark,2015-06-24,205100,True,1
tinyrickexclamationmark,http://steamcommunity.com/id/tinyrickexclamationmark,2015-06-24,730,True,2
tinyrickexclamationmark,http://steamcommunity.com/id/tinyrickexclamationmark,2015-06-24,233450,True,0
Tismatty,http://steamcommunity.com/id/Tismatty,2014-08-06,251870,True,1
NerdsRepublic-ID-Titch22,http://steamcommunity.com/id/NerdsRepublic-ID-Titch22,2014-06-27,49520,True,2
76561198039192872,http://steamcommunity.com/profiles/76561198039192872,2015-06-22,47410,True,2
76561198028408815,http://steamcommunity.com/profiles/76561198028408815,2014-10-29,274310,True,2
taijikeron,http://steamcommunity.com/id/taijikeron,2014-06-23,249130,True,1
GrifforkAndZeo,http://steamcommunity.com/id/GrifforkAndZeo,2014-01-02,209080,True,2
76561198064432296,http://steamcommunity.com/profiles/76561198064432296,2014-11-30,440,True,0
TheAnonymous15,http://steamcommunity.com/id/TheAnonymous15,2014-06-07,24010,True,0
TheAnonymous15,http://steamcommunity.com/id/TheAnonymous15,2015-10-06,4000,True,0
TheAnonymous15,http://steamcommunity.com/id/TheAnonymous15,2015-10-06,730,True,2
76561198077267655,http://steamcommunity.com/profiles/76561198077267655,2014-12-16,440,True,2
tnt_zombie,http://steamcommunity.com/id/tnt_zombie,2015-11-20,377160,True,0
tnt_zombie,http://steamcommunity.com/id/tnt_zombie,2014-01-20,227480,True,0
kmkm2op,http://steamcommunity.com/id/kmkm2op,2015-04-17,268750,True,2
thetoaste,http://steamcommunity.com/id/thetoaste,2015-03-06,440,True,1
Tuddddddddd,http://steamcommunity.com/id/Tuddddddddd,2014-05-02,440,True,1
tobydespankengine,http://steamcommunity.com/id/tobydespankengine,2015-03-30,218230,True,2
tobydespankengine,http://steamcommunity.com/id/tobydespankengine,2015-09-14,386360,True,2
tobydespankengine,http://steamcommunity.com/id/tobydespankengine,2014-05-30,235460,True,1
Nishimura,http://steamcommunity.com/id/Nishimura,2014-02-18,730,True,2
Nishimura,http://steamcommunity.com/id/Nishimura,2014-02-18,570,True,0
Nishimura,http://steamcommunity.com/id/Nishimura,2014-09-18,550,True,1
Nishimura,http://steamcommunity.com/id/Nishimura,2013-12-17,8190,True,2
76561198071502897,http://steamcommunity.com/profiles/76561198071502897,2014-11-22,300040,True,1
toeler,http://steamcommunity.com/id/toeler,2015-08-30,344850,False,0
toeler,http://steamcommunity.com/id/toeler,2015-10-08,391540,False,0
ginntron,http://steamcommunity.com/id/ginntron,2014-08-02,8870,True,2
ginntron,http://steamcommunity.com/id/ginntron,2011-12-17,440,True,2
ginntron,http://steamcommunity.com/id/ginntron,2010-11-22,48700,True,2
PugsAus,http://steamcommunity.com/id/PugsAus,2014-02-14,440,True,2
PugsAus,http://steamcommunity.com/id/PugsAus,2014-01-19,222730,True,0
PugsAus,http://steamcommunity.com/id/PugsAus,2014-09-27,258970,False,0
Vulcan21,http://steamcommunity.com/id/Vulcan21,2014-04-29,252490,True,2
Tohic,http://steamcommunity.com/id/Tohic,2015-06-23,200710,True,2
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2015-04-10,252450,True,2
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2015-01-28,346010,True,2
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2015-07-22,368160,True,0
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2015-09-23,322910,False,2
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2015-09-15,344770,True,2
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2015-06-16,286260,True,2
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2015-02-23,269250,True,1
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2015-02-19,294860,True,2
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2015-02-05,262060,True,0
76561198063180532,http://steamcommunity.com/profiles/76561198063180532,2014-10-09,313730,True,2
toliman,http://steamcommunity.com/id/toliman,2014-09-22,246090,False,0
toliman,http://steamcommunity.com/id/toliman,2013-08-11,8930,True,2
toliman,http://steamcommunity.com/id/toliman,2011-12-28,32370,True,1
toliman,http://steamcommunity.com/id/toliman,2011-02-27,39120,True,2
toliman,http://steamcommunity.com/id/toliman,2011-01-12,24980,True,2
TomThehTmoT,http://steamcommunity.com/id/TomThehTmoT,2015-07-22,440,True,0
TomThehTmoT,http://steamcommunity.com/id/TomThehTmoT,2014-09-28,298600,True,0
TomThehTmoT,http://steamcommunity.com/id/TomThehTmoT,2013-10-05,4000,True,2
TomThehTmoT,http://steamcommunity.com/id/TomThehTmoT,2015-01-30,339800,True,0
TomThehTmoT,http://steamcommunity.com/id/TomThehTmoT,2014-10-01,319510,True,2
TomThehTmoT,http://steamcommunity.com/id/TomThehTmoT,2014-10-01,324170,True,2
76561198010900889,http://steamcommunity.com/profiles/76561198010900889,2014-08-20,222730,False,2
76561198010900889,http://steamcommunity.com/profiles/76561198010900889,2014-08-20,313340,True,2
76561198010900889,http://steamcommunity.com/profiles/76561198010900889,2014-07-23,48000,True,2
76561198010900889,http://steamcommunity.com/profiles/76561198010900889,2014-07-08,210770,False,0
76561198010900889,http://steamcommunity.com/profiles/76561198010900889,2014-07-03,17300,True,2
76561198010900889,http://steamcommunity.com/profiles/76561198010900889,2014-07-03,440,True,2
76561198010900889,http://steamcommunity.com/profiles/76561198010900889,2014-07-03,201790,True,0
GayTom,http://steamcommunity.com/id/GayTom,2015-03-10,49520,True,1
GayTom,http://steamcommunity.com/id/GayTom,2014-11-23,334660,True,2
76561198097341253,http://steamcommunity.com/profiles/76561198097341253,2014-05-18,440,True,2
tomdownunder,http://steamcommunity.com/id/tomdownunder,2014-02-20,4000,True,2
tomeyoung,http://steamcommunity.com/id/tomeyoung,2014-10-14,287450,True,0
tomeyoung,http://steamcommunity.com/id/tomeyoung,2014-02-06,227300,True,0
tomeyoung,http://steamcommunity.com/id/tomeyoung,2014-02-04,570,True,2
tomeyoung,http://steamcommunity.com/id/tomeyoung,2015-11-04,221380,True,2
tomeyoung,http://steamcommunity.com/id/tomeyoung,2014-08-09,304930,True,2
tommyaka,http://steamcommunity.com/id/tommyaka,2014-03-23,245550,True,2
tommyaka,http://steamcommunity.com/id/tommyaka,2014-11-04,250900,True,2
tommyaka,http://steamcommunity.com/id/tommyaka,2012-09-27,570,True,2
76561197993654066,http://steamcommunity.com/profiles/76561197993654066,2015-06-23,208650,True,2
76561198173473351,http://steamcommunity.com/profiles/76561198173473351,2015-12-01,440,True,2
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,2014-10-24,105600,True,2
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,2014-12-09,301520,True,0
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,2015-07-24,385770,True,2
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,2015-07-26,298240,True,2
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,2015-04-21,302830,True,2
76561198044223034,http://steamcommunity.com/profiles/76561198044223034,2015-08-06,231430,True,1
76561198044223034,http://steamcommunity.com/profiles/76561198044223034,2015-09-24,242760,True,1
76561198042246940,http://steamcommunity.com/profiles/76561198042246940,2014-05-31,4000,True,2
DerpyMineTurtle,http://steamcommunity.com/id/DerpyMineTurtle,2013-05-13,4000,True,0
DerpyMineTurtle,http://steamcommunity.com/id/DerpyMineTurtle,2015-11-19,346110,False,0
DerpyMineTurtle,http://steamcommunity.com/id/DerpyMineTurtle,2015-09-16,227940,False,2
12223536,http://steamcommunity.com/id/12223536,2015-06-12,242880,False,1
12223536,http://steamcommunity.com/id/12223536,2012-04-12,570,True,1
76561198031480846,http://steamcommunity.com/profiles/76561198031480846,2014-04-03,46540,True,2
76561198031480846,http://steamcommunity.com/profiles/76561198031480846,2014-05-06,105600,True,2
toodybb,http://steamcommunity.com/id/toodybb,2014-05-20,730,True,1
76561198035180166,http://steamcommunity.com/profiles/76561198035180166,2014-09-16,263440,True,2
76561198035180166,http://steamcommunity.com/profiles/76561198035180166,2014-09-02,8930,True,2
76561198035180166,http://steamcommunity.com/profiles/76561198035180166,2014-03-07,200210,True,1
76561198059186896,http://steamcommunity.com/profiles/76561198059186896,2012-11-09,206210,True,2
76561198045771425,http://steamcommunity.com/profiles/76561198045771425,2014-08-10,226700,True,0
76561198045771425,http://steamcommunity.com/profiles/76561198045771425,2014-08-12,302060,False,2
76561198045771425,http://steamcommunity.com/profiles/76561198045771425,2014-10-01,730,True,0
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,2013-03-25,219150,True,0
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,2012-07-12,38830,True,2
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,2011-12-27,3830,True,2
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,2011-07-03,620,True,2
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,2010-12-24,40800,True,0
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,2010-11-26,550,True,2
76561198101089412,http://steamcommunity.com/profiles/76561198101089412,2013-10-06,730,True,1
76561198101089412,http://steamcommunity.com/profiles/76561198101089412,2013-11-29,500,True,1
hudhu-azngod,http://steamcommunity.com/id/hudhu-azngod,2014-11-17,263300,True,2
dragonphoenix34,http://steamcommunity.com/id/dragonphoenix34,2015-06-19,570,True,2
dragonphoenix34,http://steamcommunity.com/id/dragonphoenix34,2014-11-10,304930,True,2
airvortex,http://steamcommunity.com/id/airvortex,2015-05-12,248820,True,2
airvortex,http://steamcommunity.com/id/airvortex,2014-02-02,272060,True,2
ramphastidae,http://steamcommunity.com/id/ramphastidae,2015-09-11,346110,True,2
ramphastidae,http://steamcommunity.com/id/ramphastidae,2013-12-31,570,True,2
supernashwanpower,http://steamcommunity.com/id/supernashwanpower,2010-12-18,440,False,2
76561198108233047,http://steamcommunity.com/profiles/76561198108233047,2014-02-15,440,True,2
FlynnHW,http://steamcommunity.com/id/FlynnHW,2015-08-21,205100,True,2
FlynnHW,http://steamcommunity.com/id/FlynnHW,2015-03-06,730,True,2
FlynnHW,http://steamcommunity.com/id/FlynnHW,2015-02-27,550,True,2
FlynnHW,http://steamcommunity.com/id/FlynnHW,2015-03-07,239140,True,0
FlynnHW,http://steamcommunity.com/id/FlynnHW,2015-03-20,7670,True,2
FlynnHW,http://steamcommunity.com/id/FlynnHW,2014-11-27,218620,True,1
hallyy123,http://steamcommunity.com/id/hallyy123,2014-12-01,8930,True,1
Bubblepowa_x,http://steamcommunity.com/id/Bubblepowa_x,2014-09-15,9900,False,0
76561198073425601,http://steamcommunity.com/profiles/76561198073425601,2014-03-01,218620,True,2
76561198073425601,http://steamcommunity.com/profiles/76561198073425601,2014-02-12,238960,True,1
76561198087393066,http://steamcommunity.com/profiles/76561198087393066,2014-01-20,209870,True,2
KK4,http://steamcommunity.com/id/KK4,2011-12-27,440,True,2
76561198077183278,http://steamcommunity.com/profiles/76561198077183278,2015-09-02,730,True,2
76561198077183278,http://steamcommunity.com/profiles/76561198077183278,2015-10-14,370100,False,2
76561198043550061,http://steamcommunity.com/profiles/76561198043550061,2014-07-24,278570,False,1
76561198043550061,http://steamcommunity.com/profiles/76561198043550061,2014-07-26,287450,True,1
76561198043550061,http://steamcommunity.com/profiles/76561198043550061,2014-06-22,39190,False,2
transplant369,http://steamcommunity.com/id/transplant369,2014-11-17,265930,True,0
transplant369,http://steamcommunity.com/id/transplant369,2014-07-21,440,True,2
Vector3478,http://steamcommunity.com/id/Vector3478,2014-07-28,304930,True,2
76561198026369655,http://steamcommunity.com/profiles/76561198026369655,2014-06-27,265610,True,2
76561198026369655,http://steamcommunity.com/profiles/76561198026369655,2014-07-20,22320,True,2
76561198026369655,http://steamcommunity.com/profiles/76561198026369655,2014-04-21,70400,True,2
76561197994405541,http://steamcommunity.com/profiles/76561197994405541,2015-09-01,234140,True,1
76561197994405541,http://steamcommunity.com/profiles/76561197994405541,2014-11-16,206420,True,2
76561198082161883,http://steamcommunity.com/profiles/76561198082161883,2014-01-21,730,True,2
7656119806181852,http://steamcommunity.com/id/7656119806181852,2015-03-15,730,True,1
7656119806181852,http://steamcommunity.com/id/7656119806181852,2015-01-27,440,True,2
76561198098826029,http://steamcommunity.com/profiles/76561198098826029,2015-04-11,310370,True,0
76561198098826029,http://steamcommunity.com/profiles/76561198098826029,2015-03-21,1250,True,2
LeTresTres,http://steamcommunity.com/id/LeTresTres,2013-12-19,33900,True,2
76561198043797303,http://steamcommunity.com/profiles/76561198043797303,2013-12-29,4570,True,2
76561198043797303,http://steamcommunity.com/profiles/76561198043797303,2013-12-10,570,True,2
76561198043797303,http://steamcommunity.com/profiles/76561198043797303,2013-12-29,4570,True,2
76561198043797303,http://steamcommunity.com/profiles/76561198043797303,2013-12-10,570,True,2
ITISTHENUTSHACK,http://steamcommunity.com/id/ITISTHENUTSHACK,2013-11-28,105600,True,2
ITISTHENUTSHACK,http://steamcommunity.com/id/ITISTHENUTSHACK,2014-12-18,299360,True,0
ITISTHENUTSHACK,http://steamcommunity.com/id/ITISTHENUTSHACK,2015-03-11,274920,False,0
baldwenis,http://steamcommunity.com/id/baldwenis,2015-06-25,241930,True,2
KEV_LE7,http://steamcommunity.com/id/KEV_LE7,2015-12-02,730,True,2
KEV_LE7,http://steamcommunity.com/id/KEV_LE7,2015-11-02,440,True,0
76561198080176279,http://steamcommunity.com/profiles/76561198080176279,2014-06-01,440,True,2
Oodan432,http://steamcommunity.com/id/Oodan432,2015-11-27,390390,True,1
Oodan432,http://steamcommunity.com/id/Oodan432,2015-03-17,730,True,2
Oodan432,http://steamcommunity.com/id/Oodan432,2014-07-14,220200,True,2
Oodan432,http://steamcommunity.com/id/Oodan432,2014-11-06,265930,True,1
Oodan432,http://steamcommunity.com/id/Oodan432,2014-12-22,236390,True,2
Oodan432,http://steamcommunity.com/id/Oodan432,2015-01-05,221680,True,2
Oodan432,http://steamcommunity.com/id/Oodan432,2014-12-18,15560,True,1
Oodan432,http://steamcommunity.com/id/Oodan432,2014-02-16,55230,True,1
Oodan432,http://steamcommunity.com/id/Oodan432,2013-12-18,17080,True,1
Oodan432,http://steamcommunity.com/id/Oodan432,2013-12-07,105600,True,1
76561197992809369,http://steamcommunity.com/profiles/76561197992809369,2015-11-09,377160,True,2
TripleD3cker,http://steamcommunity.com/id/TripleD3cker,2013-03-27,440,True,2
76561198057197505,http://steamcommunity.com/profiles/76561198057197505,2015-10-19,730,True,1
76561198057197505,http://steamcommunity.com/profiles/76561198057197505,2015-06-29,105600,True,2
Donkey555,http://steamcommunity.com/id/Donkey555,2014-03-27,440,True,1
76561198076039282,http://steamcommunity.com/profiles/76561198076039282,2015-11-06,307880,True,0
yureeddis,http://steamcommunity.com/id/yureeddis,2014-08-25,107410,True,0
yureeddis,http://steamcommunity.com/id/yureeddis,2014-05-22,4000,True,2
yureeddis,http://steamcommunity.com/id/yureeddis,2014-07-28,227940,True,2
yureeddis,http://steamcommunity.com/id/yureeddis,2014-01-17,221100,True,2
76561197970528598,http://steamcommunity.com/profiles/76561197970528598,2015-06-19,105600,True,1
overlordoverlord,http://steamcommunity.com/id/overlordoverlord,2015-05-08,247730,True,0
overlordoverlord,http://steamcommunity.com/id/overlordoverlord,2014-03-27,218620,True,2
overlordoverlord,http://steamcommunity.com/id/overlordoverlord,2015-03-27,4000,True,0
overlordoverlord,http://steamcommunity.com/id/overlordoverlord,2015-03-15,242860,True,2
overlordoverlord,http://steamcommunity.com/id/overlordoverlord,2015-08-10,252490,True,0
overlordoverlord,http://steamcommunity.com/id/overlordoverlord,2014-10-26,108600,True,0
overlordoverlord,http://steamcommunity.com/id/overlordoverlord,2014-10-26,251570,True,2
TroySama,http://steamcommunity.com/id/TroySama,2015-03-21,330840,True,2
stewysdsdsdsadasdgsadf,http://steamcommunity.com/id/stewysdsdsdsadasdgsadf,2015-07-07,730,True,2
stewysdsdsdsadasdgsadf,http://steamcommunity.com/id/stewysdsdsdsadasdgsadf,2015-08-19,4000,True,2
76561198062379753,http://steamcommunity.com/profiles/76561198062379753,2015-01-30,310380,True,2
76561198062379753,http://steamcommunity.com/profiles/76561198062379753,2014-04-14,226700,False,2
76561198062379753,http://steamcommunity.com/profiles/76561198062379753,2015-04-19,40100,True,2
76561198062379753,http://steamcommunity.com/profiles/76561198062379753,2014-04-08,570,True,2
76561198062379753,http://steamcommunity.com/profiles/76561198062379753,2012-05-15,440,True,2
76561198060418890,http://steamcommunity.com/profiles/76561198060418890,2015-09-27,42680,True,2
76561198060418890,http://steamcommunity.com/profiles/76561198060418890,2015-09-26,264710,True,2
76561198060418890,http://steamcommunity.com/profiles/76561198060418890,2014-01-01,107200,True,2
TheYap,http://steamcommunity.com/id/TheYap,2015-08-24,110800,True,2
TheYap,http://steamcommunity.com/id/TheYap,2015-08-24,241930,True,2
76561198083468270,http://steamcommunity.com/profiles/76561198083468270,2014-02-18,570,True,2
76561198063585456,http://steamcommunity.com/profiles/76561198063585456,2014-07-13,225260,True,1
76561198063585456,http://steamcommunity.com/profiles/76561198063585456,2014-06-21,108600,True,1
76561198063585456,http://steamcommunity.com/profiles/76561198063585456,2014-06-21,252490,True,0
76561198063585456,http://steamcommunity.com/profiles/76561198063585456,2014-03-13,264140,True,2
76561198063585456,http://steamcommunity.com/profiles/76561198063585456,2013-01-04,219640,True,2
FokkoChan,http://steamcommunity.com/id/FokkoChan,2014-08-10,440,True,2
FokkoChan,http://steamcommunity.com/id/FokkoChan,2015-05-26,730,True,0
FokkoChan,http://steamcommunity.com/id/FokkoChan,2015-11-17,4000,True,1
tsumikai,http://steamcommunity.com/id/tsumikai,2015-05-14,326410,True,2
